Sequence,charge at pH =7,Molecular Weight,Hydrophobicity,Isoelectric Point,Instability Index,MEC_reduced cysteines,MEC_disulfid bridges
566,6.2204084008094185,156500.79410000012,0.060571428571428415,8.072811698913572,38.11807142857169,129150,130400
567,16.61967321482468,64549.38130000022,-0.016952054794520527,9.351735496520995,26.85190068493149,41370,41745
568,0.7006705153174906,20929.3208,-0.6961748633879783,7.765195274353029,38.29677595628416,24410,24410
569,-1.6055376801493821,58562.277700000064,-0.4250988142292481,6.587889289855957,45.42790513833996,95230,95480
570,1.565975969611788,8408.767899999999,0.13378378378378386,8.552005195617678,40.24324324324325,2980,3105
571,-1.442944640456865,9278.5965,-0.2875000000000003,6.035186958312988,36.08068181818181,1490,2240
572,7.018356043231101,58781.61710000012,-0.11005484460694706,8.40205173492432,27.998720292504558,45380,46880
573,-0.5282041058749538,15832.200099999987,0.48066666666666646,6.159380149841308,36.17933333333333,8480,8730
574,-7.775142069790192,73783.36720000024,-0.4647149460708783,6.131188011169433,47.67322033898318,67730,67980
575,4.557422823751313,12667.079899999982,0.7919642857142853,9.570670127868649,27.004464285714285,8480,8605
576,23.733637162225374,13700.918799999989,-0.78130081300813,11.419429969787597,61.79105691056911,9970,10095
577,11.930232151321537,17798.601999999995,-0.4528662420382168,9.848786735534667,50.64840764331209,16960,17085
578,-19.446519769650777,76491.70970000025,-0.23919308357348754,5.280876731872558,42.18935158501455,46870,47370
579,10.68070322653525,11868.802199999986,-0.5352380952380954,10.470584297180174,47.61142857142856,1490,1490
580,1.0779713919124632,39883.44350000002,-0.09942857142857148,7.5697828292846685,43.67662857142856,30370,30870
581,-5.085334403803877,19446.232799999994,0.060112359550561795,5.4882822036743155,33.18314606741572,12950,13200
582,16.157046747980083,24754.766200000016,0.20896860986547053,10.150176429748534,68.19955156950671,14440,14690
583,-6.366098196881758,54248.68630000006,-0.0750503018108653,6.041211891174316,44.73160965794772,37360,37860
584,-6.124753884671673,21073.151299999998,0.08229166666666678,5.206474494934081,51.81458333333332,19480,19480
585,-10.182348371378342,30575.77360000001,0.07818181818181826,4.981903648376464,32.995999999999995,25440,25940
586,-13.06347732783101,39226.654400000065,-0.8203647416413371,5.099617195129394,56.0648328267477,31860,31860
587,5.2855956753407085,25843.54820000002,-0.03100436681222709,9.232662391662597,35.318384279475964,31860,31860
588,-3.8159566527641644,30669.68160000001,0.056043956043955824,6.051840782165528,50.4135531135531,31860,32110
589,0.50686000897025,41371.17960000004,-0.09539295392953936,7.1764001846313485,47.549918699186975,39880,40380
590,2.441219245986865,7609.672500000002,-0.13380281690140844,8.613443565368652,42.70422535211268,2980,3355
591,-25.516412202836037,70064.75530000027,-0.33446054750402576,4.931487464904785,43.19357487922716,75750,76375
592,-3.3219188994248086,12529.977799999986,-0.12155172413793093,5.232336235046386,45.03879310344826,5960,5960
593,-11.745321731440775,41474.48400000004,0.06368563685636852,5.243249320983886,55.573983739837395,40800,41300
594,-16.937802935578322,18455.567499999986,-0.16211180124223598,4.3813997268676745,46.029813664596254,8940,8940
595,10.588141774305235,6154.206300000002,-0.8773584905660379,11.085290336608885,59.875471698113195,6990,6990
596,10.668770818597352,5931.8645000000015,-0.8056603773584907,11.999967765808105,75.74716981132075,1490,1490
597,4.725569970778485,23927.3279,0.6325581395348843,9.062272453308104,29.066558139534884,7450,7700
598,3.6848803069942413,12162.873799999994,-0.40373831775700925,9.272503852844238,26.944859813084108,8940,8940
599,9.674046322531932,8916.142899999997,-0.5325301204819276,11.028171348571778,19.460240963855416,6990,6990
600,-2.0062296424247776,36870.84210000001,-0.2755223880597023,6.284937477111817,24.188358208955215,22920,22920
601,1.0420139306554805,31947.132500000047,1.0894197952218436,7.614742469787598,47.287713310580195,41370,41745
602,-2.7678268018342393,26291.972100000035,0.013983050847457575,6.288177299499512,34.382627118644066,21430,21930
603,0.3304196725472863,31461.906300000042,-0.0456521739130435,7.127689170837402,32.719927536231886,22920,23420
604,-91.41160901712675,187041.85329999993,-0.4347237880496055,4.584542274475097,39.082085682074805,108990,109865
605,7.15525371635502,183112.27460000015,-0.2923956546598037,8.205552101135254,37.68961120640404,136950,138075
606,8.364018749426975,105623.72010000091,-0.1681025641025639,8.578372764587403,36.24042051282066,78730,79230
607,19.933941819609444,69159.1954000003,0.21103789126853417,9.226602363586426,42.41319604612857,101760,102760
608,9.286440291873966,49445.59040000006,-0.1851764705882357,9.047896003723146,52.39534117647062,37820,38195
609,7.92486120410226,49276.539600000055,0.74459161147903,8.839534187316897,29.79211920529801,54320,54945
610,9.90057261093903,18897.40759999999,0.7874251497005983,9.818486595153807,24.703592814371248,26930,27055
611,-5.301351445296291,13937.637699999988,-0.5951612903225812,5.102459144592284,27.02903225806451,5960,5960
612,5.65415613113645,17660.180099999994,-0.5000000000000002,9.144211769104007,45.84545454545454,5960,6210
613,-3.9636118022231557,22122.5848,0.24773869346733637,5.86023654937744,24.866331658291447,12950,13075
614,4.0731671740361115,31319.572700000015,-0.2432727272727275,8.629818534851076,35.07418181818182,65430,65805
615,-3.2615790292570175,30135.2884,-0.03308550185873603,5.749343681335449,35.12944237918216,26930,27305
616,11.42553504642671,40881.17979999999,0.009756097560975688,9.28565540313721,37.56639566395663,40450,40950
617,-0.2139170340708212,43136.61340000004,0.8495145631067972,6.875892448425293,35.03665048543689,21430,21930
618,-6.014031830037496,42534.28610000005,-0.14046391752577345,5.626059913635253,44.86881443298968,16960,17210
619,-8.783055203584798,36019.43040000004,0.2618902439024388,5.454349327087402,36.713414634146325,20400,21025
620,0.14916893647323093,29551.366000000053,-0.8389763779527556,7.069201850891113,66.33582677165354,8480,8730
621,20.510722657726973,77956.32730000044,-0.2641210374639773,9.245298194885255,47.79510086455344,40800,41300
622,-24.57782752055047,70842.3302000003,-0.3433333333333336,5.025385475158691,40.29742424242431,14440,14565
623,-15.334545737947867,21668.02430000002,-0.7531578947368428,4.624727439880371,56.08421052631578,12950,12950
624,-4.068773783525337,44978.07400000002,-0.26326530612244925,5.888258171081542,54.56303571428574,32320,32695
625,-10.676744685699731,65675.5198000002,-0.26161790017211756,5.604802131652832,41.28263339070571,71280,72280
626,-14.467092717067068,41294.29750000013,-0.5664893617021282,5.263881874084471,61.563829787234106,19940,20065
627,-0.9445261296865013,36898.380200000014,0.16865671641791016,6.656493949890138,51.218208955223865,8940,9565
628,-9.72308266764827,43768.335300000086,-0.009137055837563418,5.42712345123291,48.43835025380708,34380,34755
629,-14.171548730715173,47017.628100000074,-0.19730392156862744,5.4811204910278315,41.728676470588226,59820,60570
630,6.512653050879164,12867.003899999982,-0.043478260869565195,9.86232509613037,37.06608695652172,5500,5500
631,-17.059882384668605,77100.17920000046,-0.09247467438494966,5.811639213562012,38.4665846599133,69680,70305
632,-5.04967864557878,12319.20329999999,0.22072072072072066,5.425475120544433,42.82162162162161,1490,1490
633,-8.490092630546954,59839.133600000234,0.026530612244897972,5.841252326965332,47.9111317254175,43890,44890
634,12.090214859148388,26753.14930000003,0.25061728395061683,9.313376808166506,46.86304526748971,24410,25035
635,0.46197843979978614,7226.5275,0.26984126984127,7.583935737609864,16.747619047619047,2980,3230
636,-4.268654324743654,30474.666700000034,-0.010431654676258988,6.264418601989747,43.354676258992804,30480,30730
637,-7.0521750598690325,28569.6939,0.02529182879377436,5.35931453704834,45.40311284046693,26930,27180
638,-6.680338558809886,30142.084200000027,-0.13195488721804519,5.78805103302002,40.83984962406014,37360,37860
639,0.22841230087167474,50817.864900000044,-0.3409395973154354,7.090118598937988,52.22306487695753,35870,36370
640,-12.441991516852518,57698.98920000011,-0.07123809523809539,5.4877138137817365,43.12249523809528,43890,44390
641,4.6707988202953565,5251.140299999999,0.33913043478260874,10.54859104156494,17.780652173913044,8480,8480
642,-3.7906671703337693,35560.220200000025,-0.06380368098159497,6.07696361541748,29.165030674846623,34950,35200
643,-10.622515340891287,38036.26000000001,0.07784090909090909,5.322028160095214,36.69292613636363,55350,55475
644,17.88745959191631,52661.33270000004,0.817391304347828,9.712049293518067,33.40126293995857,87320,87570
645,-0.986868648348711,29878.16300000004,-0.062068965517241365,6.598575019836426,38.38084291187738,41370,41620
646,9.879367343166258,53251.10870000011,-0.015208333333333372,8.816196632385257,58.14731250000008,31400,32275
647,1.7610101882133833,41182.83680000004,0.16648793565683614,7.666295433044434,49.96332439678284,15930,16430
648,-1.7369525355092748,37900.78100000002,-0.01680672268907575,6.502801322937012,44.52635854341734,20400,20775
649,-2.005235962092147,20509.256800000003,-0.04184782608695652,6.290052986145019,59.00380434782609,5960,6335
650,3.6331769134476843,47769.037400000074,-0.0479545454545455,8.11851978302002,61.5300000000001,24410,24910
651,10.873519683546057,61071.772100000075,0.44434782608695683,9.436640357971193,36.110782608695644,39880,40005
652,-4.971077617158297,27788.600200000008,0.05849802371541506,5.748491096496582,40.32252964426877,8940,9190
653,-9.199868519243406,36746.98260000003,0.12065868263473042,5.820903968811035,54.92065868263471,29910,30285
654,-13.022035742336548,47552.54890000007,0.20046403712296978,5.122182273864746,38.35730858468678,54430,55305
655,-3.3646027494438293,31261.82850000002,0.20734265734265728,5.524033927917479,40.612937062937064,45950,46450
656,-15.464975570224524,24272.192400000025,-0.6225961538461541,4.708962821960449,48.35865384615386,20970,21345
657,5.732130036313206,9985.559499999998,-0.2952380952380952,9.35489444732666,46.04999999999998,16960,17210
658,10.428375351195942,21001.33200000001,1.1219387755102037,9.61205883026123,37.21785714285712,22460,22835
659,-4.39922785817234,17927.353299999984,0.3594117647058823,4.862541770935058,73.51764705882354,15470,15470
660,2.743625411074553,11332.319599999986,0.722727272727272,9.099921989440919,56.69090909090908,8480,8605
661,-13.423451219213462,80332.17730000055,-0.17201704545454602,5.602642250061035,42.48498579545465,116200,117325
662,-4.947927600135614,39967.71440000004,-0.04504249291784707,5.810900306701661,35.857535410764854,31400,31650
663,0.9482007625284012,31461.047300000002,-0.10108303249097468,7.688064765930176,47.24805054151624,28420,28545
664,-3.222232144772864,20522.506800000014,-0.154696132596685,5.682955741882325,43.96193370165745,8940,9065
665,-6.516858722408361,11087.865499999996,0.7460784313725483,4.342237663269044,44.4177450980392,9970,10220
666,22.549483108483805,80176.8536000005,-0.28057142857142886,9.23653049468994,40.11258571428578,121700,122450
667,-5.599931284450555,63470.58240000017,0.0219081272084806,6.021772956848144,52.16432862190825,45730,46105
668,-2.2474861700292585,21976.994800000015,-0.01938775510204073,5.94913272857666,45.0984693877551,21430,21680
669,-14.482491059829755,58874.78280000013,-0.16162570888468836,5.339193534851074,37.06786389413987,41370,41620
670,11.881585565728003,36571.85260000001,-0.417460317460318,9.396798896789551,41.42101587301586,27390,27640
671,-2.1127956884440735,34661.97190000007,-0.35855263157894784,6.59613094329834,35.753618421052614,30370,30745
672,5.568258033766376,13015.659899999979,0.8495867768595038,9.758788871765137,50.708264462809915,2980,3105
673,-0.5576989641972432,91948.04420000056,-0.27460317460317435,6.900787925720215,42.56863247863266,56270,56395
674,-6.451307552983966,22833.015200000016,0.3576190476190475,4.730163764953613,29.435238095238088,20400,20775
675,14.581457068276865,6665.9074000000055,-0.9706896551724138,10.936368370056151,31.669137931034488,2980,2980
676,1.0858772534794596,41915.88560000002,-0.4005102040816332,7.538976097106934,30.322193877551012,14900,15400
677,-17.9590801181685,74455.97920000028,-0.01386430678466096,5.473276710510253,34.18718289085553,72770,73645
678,25.69592031060394,57427.46590000011,0.6332023575638513,9.837762641906735,40.170962671905684,70360,70985
679,-9.413982360781212,63716.72200000025,-0.07285464098073574,5.7831628799438475,51.14605954465857,38390,38890
680,-2.4973368189078844,10537.134499999995,-0.31145833333333345,5.155489921569823,28.203125,1490,1615
681,-2.697234491581767,51621.45600000015,-0.18347639484978578,6.351268577575683,49.830901287553694,17880,18255
682,-16.496247363838876,196867.7817000005,-0.04608062709966452,6.289541435241699,46.59122620380768,116440,118690
683,-5.5936065070299605,53630.23610000008,-0.06288659793814429,5.9990942001342775,31.638556701030915,31860,32110
684,-2.3438555829908907,70667.54090000031,0.01874999999999994,6.758292579650879,43.98796875000007,32890,33640
685,-11.131268888944838,9953.122299999988,-0.015555555555555569,4.344113349914552,31.533333333333328,1490,1490
686,-4.481191183585983,8357.463799999998,-0.6791666666666665,4.807066917419434,52.50138888888888,1490,1490
687,21.959028600601727,58703.62390000009,-0.28352713178294603,9.580598258972167,47.292655038759726,47330,47705
688,-9.621325419871138,29775.681200000014,0.04562043795620437,5.415641975402831,36.49452554744526,19480,19730
689,-7.043465365597953,22788.645800000002,-0.08653846153846147,5.249842643737792,45.430336538461525,23950,24075
690,-1.423049258307251,6707.603499999999,0.06499999999999999,5.548588371276855,63.37333333333331,12490,12615
691,-7.328571564420074,6979.464900000001,-0.4925373134328357,4.201333808898925,58.55970149253729,1490,1615
692,7.478399925162366,10243.676799999994,-0.09230769230769226,10.570897102355957,47.174725274725255,12950,13075
693,2.752219092123113,16868.408699999985,-0.07567567567567561,8.75959339141846,41.32777027027027,7450,7575
694,10.542994715275672,33584.612100000006,0.024752475247524493,9.751052665710446,46.804290429042915,33920,34045
695,2.7661273116708784,8412.905799999997,-0.12054794520547951,9.423553276062012,43.41780821917806,2980,2980
696,-11.572883047165732,43308.16310000003,-0.17360406091370584,5.436047172546386,30.567766497461932,13410,13660
697,8.57919500392228,9542.246799999994,0.09024390243902469,10.06984882354736,41.58902439024389,8480,8480
698,-7.09892105241946,20759.5892,-0.21758241758241745,5.259164237976075,37.46868131868131,27960,27960
699,6.506054761177346,15053.596299999987,-0.03475177304964543,9.67665615081787,43.23829787234042,1490,1490
700,4.669883087561125,24741.40250000001,-0.04310344827586181,9.034164237976075,9.621982758620685,9970,10095
701,-2.2060277551601573,18874.458499999986,-0.10290697674418597,5.981815147399902,38.426162790697674,2980,2980
702,-5.463947371132239,13570.499699999988,-0.033846153846153734,4.896304130554199,30.420769230769224,5500,5500
703,-22.404561972652573,140055.99130000037,-0.2396964856230023,5.629015541076659,36.17980031948907,88590,89090
704,1.1928823506028152,154811.81520000042,-0.22385386819484132,7.172591972351075,37.887041547278216,89160,90285
705,-9.381940637064524,36160.304700000066,0.06758409785932724,4.93989963531494,34.97798165137615,37930,38055
706,-3.488225009022589,13811.027799999983,0.4341463414634147,5.084668540954589,41.771544715447135,4470,5095
707,8.018102117838243,26289.886600000023,-0.3046610169491529,9.299773979187012,37.3707627118644,26930,27055
708,-5.196545588044245,22945.82150000001,-0.3903846153846161,5.443663597106934,36.181730769230775,12490,12615
709,-7.01313539787288,32128.079500000014,-0.40300751879699265,5.364884757995605,45.859060150375925,52370,52370
710,-21.458927288858995,65494.08580000023,-0.05363790186125209,5.124967384338378,43.11947546531306,66810,67685
711,-8.883721956628285,48644.55350000004,-0.05000000000000004,5.454008293151855,33.438607305936074,31400,31775
712,3.61534654252792,23181.858100000027,-0.1576354679802955,9.008119010925292,42.5783251231527,15930,15930
713,-2.3839292851769187,73284.39970000033,0.17195685670261937,6.532584953308105,43.01405238828977,81140,81765
714,0.6470920536672784,14343.022599999986,1.1489361702127663,7.727738380432128,23.34468085106382,4470,4595
715,0.9915626988488206,19455.12240000001,0.06257309941520471,7.702217674255372,26.79473684210524,43890,44140
716,-19.804788765154,107101.9056000009,-0.27689030883919025,5.548247337341309,37.86765708200229,166160,167035
717,-4.8276816085421075,107752.23290000093,-0.11809421841541783,6.400889015197754,47.37422912205582,144510,145385
718,1.8975469598241013,26996.085100000033,0.07178423236514522,8.171706199645996,51.22323651452282,18450,18825
719,0.4753707682531356,49810.68750000002,-0.022026431718061682,7.17685489654541,42.62643171806165,35410,35660
720,-3.7726584126644482,25594.974899999994,-0.1623376623376623,6.066391563415528,36.740259740259724,19940,19940
721,-0.8098430845042586,17879.405599999976,-0.1529032258064515,6.701851463317872,48.5741935483871,24980,25230
722,-20.64152339462673,67410.17390000023,-0.3116357504215854,5.093649101257324,46.89278246205743,63720,64095
723,0.8839792386159218,33687.540599999986,-0.06525974025974028,7.520958137512207,26.977922077922077,21430,21930
724,-4.31327263486825,15337.260199999986,0.07448275862068965,5.17634983062744,37.20482758620687,5960,6085
725,-8.125501563563937,17133.48049999998,0.3069620253164558,4.864019584655761,44.008227848101264,6990,6990
726,-9.678369597465327,25757.213800000012,-0.12577777777777782,5.344195365905762,38.416444444444444,28420,28420
727,25.903944732195164,41810.25910000011,-0.6086614173228344,9.819260215759275,43.153805774278204,29450,29950
728,4.190884364945269,63511.33800000019,-0.22535460992907838,8.376328849792483,47.54205673758872,58330,58580
729,-0.10604225703909975,40173.617599999976,-0.2871508379888274,6.9481916427612305,37.6639944134078,37820,38320
730,-11.412194719716013,95237.23000000067,-0.3470725995316156,6.030355644226074,43.98337236533973,30830,31080
731,2.948912687915513,26770.4658,-0.1389121338912133,8.769328117370605,30.19292887029288,21430,21555
732,-8.618653568400859,54314.79480000009,-0.09894514767932491,5.730757331848145,47.34120253164561,74260,75135
733,3.873049822845161,80785.66980000044,-0.36733524355300856,8.204262733459473,43.95979942693425,68190,68440
734,-12.12111082293395,13146.680399999987,-0.10512820512820518,4.530829429626464,71.55299145299144,15470,15470
735,-0.26630914194146804,26482.094899999996,0.8073770491803289,6.807799339294434,41.9172131147541,36440,36690
736,4.642565447090892,23238.605800000005,0.9788732394366203,9.20713291168213,25.019248826291065,23950,24200
737,-4.700326796776178,34411.50850000007,-0.010759493670886069,5.971186256408691,31.9009493670886,45380,45380
738,5.234142715260848,54946.09360000006,0.5497017892644147,8.68377857208252,44.713717693837,71390,71890
739,17.549919466310488,25448.79320000002,-0.03881278538812784,9.53166675567627,69.42237442922375,22920,23795
740,-16.279070051326354,21293.318099999993,-0.440206185567011,4.480299568176269,47.04226804123711,12950,13075
741,6.776324871470358,51347.69800000005,-0.14945054945054986,8.673399162292483,40.46839560439563,34380,34880
742,-8.31994446044381,15606.841399999985,0.1654676258992806,4.612848091125487,43.20791366906474,21430,21555
743,3.8648060446328323,21558.1797,-0.6484042553191494,9.096505165100098,40.448404255319154,14440,14440
744,4.055375908836673,34016.58670000004,-0.341666666666667,8.882599067687988,41.258,25440,25565
745,-3.4299674914041223,11374.166999999992,-0.01368421052631586,5.116725730895996,51.84736842105262,15930,16180
746,17.407988528626973,73426.72180000038,-0.2814528593508501,9.322982597351075,35.42797527047917,77700,77950
747,-10.398364143154062,53225.24120000008,0.03540372670807458,5.659310722351075,29.708716356107658,33810,34435
748,18.004366446749962,28690.05010000002,-0.15444015444015438,9.980173301696777,35.05718146718145,14440,14690
749,12.851008620090528,11410.343999999983,-0.5600000000000002,11.068786430358884,43.04900000000001,0,0
750,-4.8833222983220566,36373.51590000001,-0.2922839506172845,5.9117326736450195,37.41450617283951,35410,35785
751,8.974048846579457,72126.73510000028,0.2705882352941184,8.61312122344971,37.782383900928856,54320,55320
752,-3.234274115076655,21942.064899999998,0.05153061224489802,5.626741981506346,32.459744897959176,22920,23045
753,-1.9117793103370708,28753.737400000027,-0.033984374999999914,6.379858589172363,43.559023437499995,31400,31650
754,-5.9699176723988,26558.8097,-0.42715517241379336,5.554385948181152,50.383663793103466,30370,30495
755,-11.053982274748382,18875.356699999997,-0.19815950920245398,4.760231590270995,30.77245398773005,12950,13075
756,-4.786106465252306,28014.47740000004,-0.2673387096774195,5.912244224548339,34.160483870967745,24410,24535
757,-4.463985688134436,40244.139000000076,0.2478609625668446,6.1871744155883786,38.155080213903744,17420,17795
758,5.255583171439483,45780.1365,0.18539603960395998,8.684100914001466,39.35967821782179,31860,32235
759,-1.6637413479854075,45891.974600000016,0.28864734299516887,6.559526634216309,38.65149758454105,37360,37860
760,-8.310100316300206,14371.338799999989,-0.16141732283464558,4.7934255599975595,65.01338582677165,13980,14105
761,5.00125152722139,28292.62840000003,0.9738281250000015,9.234918785095214,45.23164062500001,20970,21220
762,4.028746391479615,24040.178600000007,-0.11534883720930231,9.074972724914552,52.06423255813954,28420,28545
763,9.958359242121599,29913.124599999996,0.6088235294117647,9.330589866638185,23.619558823529403,57410,57910
764,5.981345573189287,88022.6266000005,-0.029479034307497015,8.71472339630127,45.23241423125811,106690,106940
765,-2.494579391919551,51927.90840000009,-0.1949561403508776,6.453521919250488,48.24212719298246,41370,41620
766,2.643282590695067,12251.122899999977,0.5568965517241378,8.9072904586792,29.501724137931028,9970,10095
767,-14.02255959192486,92765.72920000054,-0.2237100737100737,5.674486732482911,42.680000000000135,130640,130890
768,-5.957599851935875,46399.25450000005,0.008857808857808831,5.687446022033691,48.46622377622377,22920,23170
769,-6.89099175935457,36167.47150000002,0.037500000000000006,5.592922782897949,37.32682926829268,31400,31775
770,-9.469192311967337,37203.312900000026,0.10999999999999975,5.641463279724121,38.21738235294118,29910,30410
771,4.137301182704611,45654.45380000003,-0.10804020100502515,8.32275562286377,45.962839195979896,20400,21150
772,1.3193429085038488,38402.55830000001,-0.011864406779660995,7.352657890319825,36.64350282485874,13410,13785
773,-7.468779398120457,19444.8398,-0.44046242774566474,4.809624671936036,47.70693641618497,7450,7450
774,13.749644233783968,88769.28530000066,-0.23914141414141404,9.071749305725099,27.61881313131313,82170,82420
775,1.7043319422312848,22106.660599999996,0.21199999999999997,8.078162574768069,36.267999999999994,11460,11960
776,-12.142749079319213,33488.27310000001,0.20649350649350648,4.8922117233276365,41.2051948051948,22920,23295
777,0.5054806224232173,26035.470000000005,0.13225806451612906,7.698523139953613,26.06814516129032,22460,22585
778,-16.37704313902868,8701.525399999995,-0.22987012987012992,4.0500284194946286,54.47922077922076,1490,1490
779,-3.50292418702411,15472.916199999981,0.2875912408759124,5.04539279937744,35.58759124087591,4470,4595
780,14.530096215270262,106032.39760000091,0.2804956896551752,8.683907508850098,42.39432112068981,101650,103150
781,3.528206893217658,18511.405800000004,0.5337078651685393,8.821676445007324,49.04044943820224,15470,15845
782,1.557577577291008,12233.56979999998,0.9599999999999996,8.474965476989748,42.042608695652156,1490,1740
783,13.111427416247977,54518.11150000007,0.7275510204081652,9.289845848083495,35.40434693877549,114820,115320
784,4.6307835395110075,45048.36080000006,0.8961445783132549,8.752695274353027,35.55156626506024,26930,27430
785,7.639891652457148,23534.14320000003,-0.07209302325581422,9.202426719665528,59.82418604651163,4470,4970
786,-3.518283123062755,20776.791700000005,0.33571428571428513,5.104619026184081,39.77551020408162,9970,10220
787,-0.47850699673036523,14210.39079999998,0.6443609022556388,6.527867317199706,60.98045112781954,11460,11960
788,-4.422393346742647,17577.3429,0.3709090909090905,5.049542045593261,46.1151515151515,5960,6210
789,1.7554312189831673,13312.300699999987,0.3991803278688523,8.640455818176271,40.04762295081966,12950,13075
790,-3.4005135637414163,15925.434299999992,0.40680272108843485,5.217444419860839,47.809523809523796,8480,8605
791,-0.3788840510391722,29591.090500000068,-0.03395522388059744,6.746640586853029,43.485485074626865,18910,19535
792,4.5460086666559185,13878.313399999986,0.38046874999999986,9.034937858581543,37.50156249999999,1490,1865
793,-1.419006275353352,5122.7919999999995,-0.33260869565217394,5.64356632232666,54.90652173913042,0,125
794,-0.6167841719147695,33079.70460000003,0.6654362416107383,6.795010566711425,41.197986577181204,39420,39545
795,1.0219806079882687,20869.142999999996,0.3229166666666665,7.832860374450685,45.5203125,16960,17085
796,10.659754744867884,33614.124800000005,0.9619205298013263,9.285848808288574,38.92387417218543,25900,26525
797,-12.203012534882888,31515.367800000036,-0.10424028268551232,4.841795539855956,41.525795053003534,31400,31525
798,10.155604798749636,28139.665700000027,0.0704724409448818,9.376684761047361,47.30275590551181,14440,14815
799,8.850243152148856,51211.44650000002,0.8203862660944216,9.02681484222412,27.90817596566523,85830,86330
800,-2.732260210576264,38019.8789,0.001724137931034499,6.30852565765381,31.921839080459765,29340,29590
801,13.883850072048794,59774.675500000114,0.034186471663619496,9.185922813415527,42.51188299817191,38390,39015
802,-4.3067411940120905,26672.361200000014,-0.031404958677685856,5.404842567443848,36.8293388429752,19940,20065
803,-6.304305766535286,17081.269799999987,-0.10472972972972974,4.9588838577270495,42.87310810810811,11920,11920
804,-12.147928690264123,20813.51579999999,0.011111111111111124,4.6109724044799805,56.17830687830688,19480,19730
805,-6.3958716949800625,45939.287000000084,0.19739336492890977,5.999435234069824,39.22445497630332,21890,22390
806,-22.77595685505524,92844.70290000045,-0.3034188034188033,5.40609302520752,38.155946275946384,160660,161285
807,12.541577836772504,49495.957700000065,-0.0647331786542924,9.288814353942868,43.72160092807424,76890,77265
808,-6.361903433026566,31609.97140000001,0.002127659574468081,5.969481086730957,40.90248226950354,36900,37025
809,-9.54108572422998,61985.23850000007,-0.11826401446654604,6.088274574279784,49.09784810126591,44810,45560
810,6.342520290669004,51242.23770000006,0.8857749469214462,9.071104621887208,33.07836518046708,102900,103150
811,3.0942652378318307,27444.927400000026,0.08623481781376519,8.624983406066896,43.076113360323866,11460,11710
812,-0.7211721800099085,30684.01620000003,-0.05667870036101074,6.754654884338379,47.99530685920578,10430,10680
813,6.087453693634867,31261.96510000003,0.7355871886121005,9.251809501647948,41.81637010676154,33920,34170
814,10.577498739292253,34973.312200000015,0.7047923322683713,9.17825107574463,39.372587859424904,47330,47830
815,6.0761503984470195,58796.53820000012,-0.2476833976833981,8.722975349426267,49.683030888030906,73340,73590
816,-3.024768668803336,35891.7208,0.16834319526627192,6.092708015441893,42.7059171597633,17420,17920
817,2.722382409536416,11192.264899999982,1.0254716981132068,8.81793727874756,32.16886792452831,4470,4720
818,14.433557828401593,40799.563700000006,0.323415977961432,9.522254371643069,45.7284297520661,56840,57340
819,5.043497254855843,40905.35120000001,-0.18736559139784956,8.628980445861817,39.01075268817204,32890,33265
820,-9.25520960355118,25002.61860000002,0.22683982683982667,4.913355827331542,39.77532467532468,15470,15845
821,13.93656720541684,13248.410299999983,-0.4060344827586208,10.475677299499512,63.231982758620674,11460,11460
822,-16.297034255176555,89760.11490000061,-0.2680348258706469,5.485156059265137,34.49630597014933,61660,62160
823,-5.193699000869316,94234.09530000047,-0.33720095693779856,6.265839576721191,41.81028708133986,56270,56895
824,-1.0461940672303243,22456.7722,-0.015270935960591144,6.528151512145995,31.627093596059108,5960,6085
825,8.027807785479396,33185.35850000005,-0.16275862068965533,9.269667243957517,46.92999999999999,39880,40005
826,-8.964319628591522,29004.954300000012,-0.20039062500000013,5.21949062347412,41.6406640625,25440,25690
827,-13.627887851631037,58595.94350000005,-0.3930966469428008,5.373126411437989,47.115069033530595,69790,70415
828,3.506473186739223,16211.662999999997,0.06216216216216216,9.37120494842529,51.334459459459445,9970,9970
829,-13.722926894832192,60188.616900000125,-0.1300556586270872,5.793905448913574,36.831539888682734,43320,44320
830,-4.911372672459294,28008.712000000036,-0.03740157480314962,5.81118450164795,45.82165354330707,17420,17795
831,-5.218448146161453,26978.537700000023,-0.19618644067796612,5.37727565765381,57.686016949152545,39880,40005
832,-0.9739976344105941,25592.312100000006,-0.04173913043478263,6.596756172180176,50.58352173913045,18450,18575
833,-1.0372830372768718,45450.02990000007,0.8227722772277237,6.586525154113769,51.69512376237627,64860,65360
834,1.2609848213990809,26821.87630000002,-0.16848739495798315,7.66299877166748,55.43319327731092,17420,17795
835,3.4831778669211326,15005.214399999988,1.1103703703703702,8.52563762664795,42.98814814814812,20400,21025
836,-3.050928256030005,60305.72530000014,-0.08279773156899808,6.503256034851074,43.64122873345935,56270,56895
837,-4.489228542179095,20402.5347,-0.15953757225433524,5.083645439147948,41.4936416184971,19940,20065
838,-14.042002887852593,28100.68820000002,-0.061264822134387296,4.7569917678833,33.91304347826087,16390,16515
839,-1.0308989318974753,42617.22850000004,-0.07423469387755086,6.786086845397949,37.16459183673468,27390,27765
840,4.55684388375779,7047.301499999998,0.12542372881355926,9.569767570495603,48.67118644067796,19480,19605
841,0.5980557777595443,10875.34429999999,-0.4617021276595743,7.846398735046388,34.58191489361702,8480,8480
842,0.5119687946146065,5861.6424,-0.878,8.034968757629393,60.002,2980,2980
